source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
NK_cell,Fibroblast,Calr,Calr,Itga2b,Itga2b,0.1264737406216506,0.5374251497005988,0.9272238737300891,0.06071650204489837,0.4939701878874937,0
NK_cell,Fibroblast,Calr,Calr,Lrp1,Lrp1,0.9372990353697749,0.5374251497005988,0.9272238737300891,1.8055490688644267,1.366386471297258,0
NK_cell,Fibroblast,Lgals3bp,Lgals3bp,Itgb1,Itgb1,0.9592711682743837,0.1343562874251497,0.1855627462123127,2.0049207082254674,1.0952417272188901,0
NK_cell,Fibroblast,Fgf13,Fgf13,Egfr,Egfr,0.7990353697749196,0.10479041916167664,0.1582076110993618,0.93653869138715,0.5473731512432559,0
NK_cell,Fibroblast,Fgf13,Fgf13,Fgfr1,Fgfr1,0.9319399785637728,0.10479041916167664,0.1582076110993618,1.8245770306250515,0.9913923208622066,0
NK_cell,Fibroblast,Fgf13,Fgf13,Fgfr2,Fgfr2,0.4962486602357985,0.10479041916167664,0.1582076110993618,0.3244860095248139,0.24134681031208782,0
NK_cell,Fibroblast,Clcf1,Clcf1,Crlf1,Crlf1,0.3708467309753483,0.10029940119760479,0.14022932991920742,0.3738099848162273,0.25701965736771737,0
NK_cell,Fibroblast,Cxcl10,Cxcl10,Dpp4,Dpp4,0.27491961414790994,0.42664670658682635,1.0469077877903312,0.15999759419133833,0.6034526909908348,0
NK_cell,Fibroblast,Txlna,Txlna,Stx3,Stx3,0.20793140407288319,0.16130239520958084,0.22651651609886272,0.10409044100643797,0.16530347855265035,0
NK_cell,Fibroblast,Txlna,Txlna,Stx4a,Stx4a,0.5048231511254019,0.16130239520958084,0.22651651609886272,0.3000460059353024,0.26328126101708255,0
NK_cell,Fibroblast,Col3a1,Col3a1,Itga1_Itgb1,Itga1,0.32261521972132906,0.3532934131736527,0.5274285865228568,1.1022483135822028,0.8148384500525299,0
NK_cell,Fibroblast,Col3a1,Col3a1,Itga2_Itgb1,Itga2,0.12218649517684887,0.3532934131736527,0.5274285865228568,1.0391155062852575,0.7832720464040572,0
NK_cell,Fibroblast,Col3a1,Col3a1,Itga11_Itgb1,Itga11,0.319935691318328,0.3532934131736527,0.5274285865228568,1.1024841619310273,0.8149563742269421,0
NK_cell,Fibroblast,Psen1,Psen1,Ncstn,Ncstn,0.3279742765273312,0.20097305389221556,0.2849201503009835,0.16798045065853476,0.22645030047975911,0
NK_cell,Fibroblast,Hras,Hras,Insr,Insr,0.2540192926045016,0.11302395209580839,0.14729361078112202,0.13633092207280573,0.14181226642696387,0.0030000000000000027
NK_cell,Fibroblast,Hras,Hras,Cav1,Cav1,0.3129689174705252,0.11302395209580839,0.14729361078112202,0.21967509048370298,0.1834843506324125,0
NK_cell,Fibroblast,Timp1,Timp1,Cd63,Cd63,0.9640943193997856,0.38997005988023953,0.6338105610631279,2.157972054907539,1.3958913079853335,0
NK_cell,Fibroblast,Tgfb1,Tgfb1,Eng,Eng,0.3054662379421222,0.5838323353293413,1.1492613582763862,0.18205632267431737,0.6656588404753518,0
NK_cell,Fibroblast,Timp2,Timp2,Itgb1,Itgb1,0.9592711682743837,0.17140718562874252,0.2448712323783431,2.0049207082254674,1.1248959703019052,0
NK_cell,Fibroblast,Col3a1,Col3a1,Ddr2,Ddr2,0.672561629153269,0.3532934131736527,0.5274285865228568,0.5694775330169641,0.5484530597699104,0
NK_cell,Fibroblast,Cxcl10,Cxcl10,Sdc4,Sdc4,0.8220793140407289,0.42664670658682635,1.0469077877903312,1.0746440633299132,1.0607759255601223,0
NK_cell,Fibroblast,Gnai2,Gnai2,Cav1,Cav1,0.3129689174705252,0.7327844311377245,1.4350087739376152,0.21967509048370298,0.8273419322106591,0
NK_cell,Fibroblast,Hras,Hras,Agtr1a,Agtr1a,0.10932475884244373,0.11302395209580839,0.14729361078112202,0.05542268637779173,0.10135814857945688,0
NK_cell,Fibroblast,Lrpap1,Lrpap1,Ldlr,Ldlr,0.34994640943194,0.15194610778443113,0.21306513875435906,0.21931003031320492,0.216187584533782,0
NK_cell,Fibroblast,Ltb,Ltb,Tnfrsf1a,Tnfrsf1a,0.680064308681672,0.6758982035928144,1.3615312521338159,0.542143939640215,0.9518375958870154,0
NK_cell,Fibroblast,Lrpap1,Lrpap1,Lrp1,Lrp1,0.9372990353697749,0.15194610778443113,0.21306513875435906,1.8055490688644267,1.0093071038093928,0
NK_cell,Fibroblast,C3,C3,Lrp1,Lrp1,0.9372990353697749,0.10890718562874252,0.14505999494986704,1.8055490688644267,0.9753045319071468,0
NK_cell,Fibroblast,Psap,Psap,Lrp1,Lrp1,0.9372990353697749,0.44610778443113774,0.7005066238069761,1.8055490688644267,1.2530278463357014,0
NK_cell,Fibroblast,Psen1,Psen1,Notch2,Notch2,0.5535905680600214,0.20097305389221556,0.2849201503009835,0.41432572701383147,0.34962293865740746,0
NK_cell,Fibroblast,Gnai2,Gnai2,Egfr,Egfr,0.7990353697749196,0.7327844311377245,1.4350087739376152,0.93653869138715,1.1857737326623825,0
NK_cell,Fibroblast,Hsp90aa1,Hsp90aa1,Egfr,Egfr,0.7990353697749196,0.9296407185628742,2.7600879350407457,0.93653869138715,1.8483133132139478,0
